bin_start,bin_end,frequency
-5500000000,-5400000000,5
-5400000000,-5300000000,3
-5300000000,-5200000000,6
-5200000000,-5100000000,4
-5100000000,-5000000000,6
-5000000000,-4900000000,5
-4900000000,-4800000000,3
-4800000000,-4700000000,6
-4700000000,-4600000000,2
-4600000000,-4500000000,2
-4500000000,-4400000000,4
-4400000000,-4300000000,3
-4300000000,-4200000000,5
-4200000000,-4100000000,6
-4100000000,-4000000000,11
-4000000000,-3900000000,6
-3900000000,-3800000000,10
-3800000000,-3700000000,4
-3700000000,-3600000000,8
-3600000000,-3500000000,10
-3500000000,-3400000000,9
-3400000000,-3300000000,8
-3300000000,-3200000000,9
-3200000000,-3100000000,8
-3100000000,-3000000000,9
-3000000000,-2900000000,10
-2900000000,-2800000000,14
-2800000000,-2700000000,7
-2700000000,-2600000000,8
-2600000000,-2500000000,10
-2500000000,-2400000000,13
-2400000000,-2300000000,14
-2300000000,-2200000000,12
-2200000000,-2100000000,15
-2100000000,-2000000000,16
-2000000000,-1900000000,26
-1900000000,-1800000000,15
-1800000000,-1700000000,24
-1700000000,-1600000000,17
-1600000000,-1500000000,14
-1500000000,-1400000000,33
-1400000000,-1300000000,25
-1300000000,-1200000000,24
-1200000000,-1100000000,25
-1100000000,-1000000000,30
-1000000000,-900000000,38
-900000000,-800000000,22
-800000000,-700000000,35
-700000000,-600000000,38
-600000000,-500000000,40
-500000000,-400000000,30
-400000000,-300000000,25
-300000000,-200000000,13
-200000000,-100000000,9
-100000000,0,9
