bin_start,bin_end,frequency
-18600000000,-18500000000,1
-18500000000,-18400000000,1
-18300000000,-18200000000,4
-18100000000,-18000000000,1
-17900000000,-17800000000,3
-17800000000,-17700000000,2
-17700000000,-17600000000,1
-17600000000,-17500000000,2
-17500000000,-17400000000,3
-17200000000,-17100000000,1
-17100000000,-17000000000,1
-17000000000,-16900000000,2
-16800000000,-16700000000,2
-16700000000,-16600000000,2
-16600000000,-16500000000,1
-16400000000,-16300000000,2
-16300000000,-16200000000,1
-16200000000,-16100000000,2
-16100000000,-16000000000,2
-16000000000,-15900000000,2
-15900000000,-15800000000,3
-15800000000,-15700000000,3
-15700000000,-15600000000,1
-15600000000,-15500000000,2
-15500000000,-15400000000,2
-15400000000,-15300000000,4
-15000000000,-14900000000,2
-14900000000,-14800000000,2
-14800000000,-14700000000,2
-14700000000,-14600000000,2
-14600000000,-14500000000,1
-14500000000,-14400000000,1
-14400000000,-14300000000,1
-14100000000,-14000000000,1
-14000000000,-13900000000,1
-13700000000,-13600000000,2
-13600000000,-13500000000,1
-13500000000,-13400000000,1
-13400000000,-13300000000,1
-13300000000,-13200000000,1
-13200000000,-13100000000,2
-13000000000,-12900000000,2
-12900000000,-12800000000,3
-12800000000,-12700000000,1
-12700000000,-12600000000,2
-12500000000,-12400000000,2
-12400000000,-12300000000,1
-12300000000,-12200000000,1
-12200000000,-12100000000,1
-12100000000,-12000000000,3
-12000000000,-11900000000,1
-11900000000,-11800000000,2
-11800000000,-11700000000,2
-11700000000,-11600000000,1
-11500000000,-11400000000,4
-11400000000,-11300000000,3
-11200000000,-11100000000,2
-11100000000,-11000000000,1
-11000000000,-10900000000,2
-10900000000,-10800000000,3
-10800000000,-10700000000,1
-10700000000,-10600000000,2
-10600000000,-10500000000,1
-10500000000,-10400000000,3
-10400000000,-10300000000,1
-10300000000,-10200000000,1
-10200000000,-10100000000,4
-10100000000,-10000000000,2
-10000000000,-9900000000,3
-9700000000,-9600000000,5
-9600000000,-9500000000,2
-9500000000,-9400000000,3
-9400000000,-9300000000,4
-9300000000,-9200000000,1
-9200000000,-9100000000,5
-9100000000,-9000000000,2
-9000000000,-8900000000,3
-8900000000,-8800000000,2
-8800000000,-8700000000,1
-8700000000,-8600000000,4
-8500000000,-8400000000,3
-8400000000,-8300000000,2
-8300000000,-8200000000,4
-8200000000,-8100000000,1
-8100000000,-8000000000,2
