bin_start,bin_end,frequency
-4800000000,-4700000000,5
-4700000000,-4600000000,2
-4600000000,-4500000000,7
-4500000000,-4400000000,9
-4400000000,-4300000000,6
-4300000000,-4200000000,3
-4200000000,-4100000000,8
-4100000000,-4000000000,6
-4000000000,-3900000000,7
-3900000000,-3800000000,4
-3800000000,-3700000000,7
-3700000000,-3600000000,5
-3600000000,-3500000000,8
-3500000000,-3400000000,7
-3400000000,-3300000000,9
-3300000000,-3200000000,5
-3200000000,-3100000000,10
-3100000000,-3000000000,5
-3000000000,-2900000000,4
-2900000000,-2800000000,9
-2800000000,-2700000000,8
-2700000000,-2600000000,3
-2600000000,-2500000000,12
-2500000000,-2400000000,7
-2400000000,-2300000000,5
-2300000000,-2200000000,7
-2200000000,-2100000000,6
-2100000000,-2000000000,10
-2000000000,-1900000000,9
-1900000000,-1800000000,11
-1800000000,-1700000000,8
-1700000000,-1600000000,5
-1600000000,-1500000000,8
-1500000000,-1400000000,13
-1400000000,-1300000000,17
-1300000000,-1200000000,20
-1200000000,-1100000000,16
-1100000000,-1000000000,13
-1000000000,-900000000,8
-900000000,-800000000,14
-800000000,-700000000,14
-700000000,-600000000,15
-600000000,-500000000,19
-500000000,-400000000,18
-400000000,-300000000,5
-300000000,-200000000,6
-200000000,-100000000,6
-100000000,0,6
0,100000000,9
100000000,200000000,6
200000000,300000000,2
300000000,400000000,5
400000000,500000000,3
500000000,600000000,4
600000000,700000000,2
700000000,800000000,3
800000000,900000000,1
900000000,1000000000,2
1000000000,1100000000,3
1100000000,1200000000,4
1200000000,1300000000,3
1300000000,1400000000,1
1400000000,1500000000,5
1500000000,1600000000,1
1600000000,1700000000,4
1700000000,1800000000,4
1800000000,1900000000,1
1900000000,2000000000,1
2000000000,2100000000,1
2100000000,2200000000,1
2200000000,2300000000,6
2300000000,2400000000,3
2400000000,2500000000,2
2500000000,2600000000,3
2600000000,2700000000,1
2700000000,2800000000,4
2800000000,2900000000,1
2900000000,3000000000,1
3000000000,3100000000,1
3100000000,3200000000,3
3200000000,3300000000,1
3400000000,3500000000,1
3500000000,3600000000,1
3600000000,3700000000,2
3700000000,3800000000,1
3800000000,3900000000,3
3900000000,4000000000,2
4100000000,4200000000,1
4200000000,4300000000,2
4300000000,4400000000,1
4900000000,5000000000,1
5100000000,5200000000,1
5300000000,5400000000,3
5400000000,5500000000,1
5600000000,5700000000,1
5800000000,5900000000,1
5900000000,6000000000,1
6100000000,6200000000,1
6400000000,6500000000,1
6500000000,6600000000,1
6600000000,6700000000,1
6700000000,6800000000,1
6800000000,6900000000,2
6900000000,7000000000,2
7000000000,7100000000,2
7400000000,7500000000,3
7500000000,7600000000,1
7600000000,7700000000,1
7900000000,8000000000,1
8000000000,8100000000,1
8200000000,8300000000,1
8300000000,8400000000,1
8500000000,8600000000,3
8600000000,8700000000,2
8900000000,9000000000,1
