bin_start,bin_end,frequency
-65000000000,-64000000000,5
-64000000000,-63000000000,4
-63000000000,-62000000000,7
-62000000000,-61000000000,7
-61000000000,-60000000000,7
-60000000000,-59000000000,6
-59000000000,-58000000000,12
-58000000000,-57000000000,8
-57000000000,-56000000000,9
-56000000000,-55000000000,8
-55000000000,-54000000000,5
-54000000000,-53000000000,6
-53000000000,-52000000000,5
-52000000000,-51000000000,7
-51000000000,-50000000000,4
-50000000000,-49000000000,5
-49000000000,-48000000000,5
-48000000000,-47000000000,7
-47000000000,-46000000000,6
-46000000000,-45000000000,10
-45000000000,-44000000000,10
-44000000000,-43000000000,7
-43000000000,-42000000000,7
-42000000000,-41000000000,9
-41000000000,-40000000000,16
-40000000000,-39000000000,12
-39000000000,-38000000000,5
-38000000000,-37000000000,12
-37000000000,-36000000000,9
-36000000000,-35000000000,12
-35000000000,-34000000000,8
-34000000000,-33000000000,14
-33000000000,-32000000000,13
-32000000000,-31000000000,23
-31000000000,-30000000000,14
-30000000000,-29000000000,17
-29000000000,-28000000000,12
-28000000000,-27000000000,16
-27000000000,-26000000000,24
-26000000000,-25000000000,14
-25000000000,-24000000000,22
-24000000000,-23000000000,25
-23000000000,-22000000000,18
-22000000000,-21000000000,21
-21000000000,-20000000000,31
-20000000000,-19000000000,26
-19000000000,-18000000000,35
-18000000000,-17000000000,40
-17000000000,-16000000000,41
-16000000000,-15000000000,56
-15000000000,-14000000000,37
-14000000000,-13000000000,47
-13000000000,-12000000000,56
-12000000000,-11000000000,66
-11000000000,-10000000000,80
-10000000000,-9000000000,88
-9000000000,-8000000000,98
-8000000000,-7000000000,111
-7000000000,-6000000000,131
-6000000000,-5000000000,164
-5000000000,-4000000000,214
-4000000000,-3000000000,273
-3000000000,-2000000000,431
-2000000000,-1000000000,517
-1000000000,0,796
